order_id;return_id;order_date;return_date;return_delay_days;product_name;category;quantity;unit_price;return_amount;return_reason;return_status;sales_channel;carrier;region;city
CMD-11290;RET-21290;2024-10-09;2024-10-28;19;Sérum visage;Beauté & Santé;2;313.96;627.92;Mauvaise taille / couleur;En cours de traitement;Téléphone;DHL;Bretagne;Quimper
CMD-11291;RET-21291;2024-04-02;2024-04-08;6;Chaussures;Vêtements;2;240.31;480.62;Délai de livraison trop long;En cours de traitement;Application mobile;DHL;Nouvelle-Aquitaine;Bordeaux
CMD-11292;RET-21292;2024-07-25;2024-08-17;23;Écouteurs;Électronique;3;344.41;1033.23;Changement d'avis;Échangé;Téléphone;DHL;Bretagne;Rennes
CMD-11293;RET-21293;2024-07-05;2024-07-12;7;Brosse à dents électrique;Beauté & Santé;3;317.46;952.38;Ne correspond pas à la description;Remboursé;Application mobile;DHL;Île-de-France;Boulogne-Billancourt
CMD-11294;RET-21294;2024-07-10;2024-07-25;15;Résistance élastique;Sport & Loisirs;1;102.76;102.76;Produit défectueux;Échangé;Site web;Mondial Relay;Bretagne;Quimper
CMD-11295;RET-21295;2024-03-03;2024-03-27;24;Crème hydratante;Beauté & Santé;2;139.43;278.86;Mauvaise taille / couleur;Échangé;Site web;UPS;Bretagne;Brest
CMD-11296;RET-21296;2024-08-16;2024-08-28;12;Parfum;Beauté & Santé;2;250.48;500.96;Changement d'avis;Échangé;Application mobile;DHL;Nouvelle-Aquitaine;Pau
CMD-11297;RET-21297;2024-04-09;2024-05-09;30;Tapis de yoga;Sport & Loisirs;3;320.54;961.62;Produit défectueux;Remboursé;Marketplace;Chronopost;Pays de la Loire;Nantes
CMD-11298;RET-21298;2024-04-05;2024-04-11;6;Lampe;Maison & Jardin;1;204.45;204.45;Livraison endommagée;Remboursé;Site web;DHL;Occitanie;Toulouse
CMD-11299;RET-21299;2025-01-08;2025-01-11;3;Chaussures;Vêtements;3;338.32;1014.96;Livraison endommagée;En cours de traitement;Site web;Colissimo;Bretagne;Quimper
CMD-11300;RET-21300;2024-03-26;2024-04-18;23;Pantalon;Vêtements;3;325.03;975.09;Changement d'avis;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Bordeaux
CMD-11301;RET-21301;2024-06-13;2024-06-15;2;Chargeur;Électronique;2;222.65;445.3;Commande en double;Échangé;Application mobile;Chronopost;Occitanie;Montpellier
CMD-11302;RET-21302;2024-10-24;2024-11-03;10;Crème hydratante;Beauté & Santé;2;72.88;145.76;Produit défectueux;Remboursé;Site web;Mondial Relay;Île-de-France;Paris
CMD-11303;RET-21303;2024-12-17;2024-12-24;7;Smartphone;Électronique;1;73.6;73.6;Produit défectueux;Échangé;Application mobile;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-11304;RET-21304;2024-09-25;2024-10-12;17;Coussin;Maison & Jardin;2;95.32;190.64;Ne correspond pas à la description;Remboursé;Marketplace;DHL;Provence-Alpes-Côte d'Azur;Toulon
CMD-11305;RET-21305;2024-07-20;2024-08-14;25;T-shirt;Vêtements;1;31.35;31.35;Produit défectueux;En cours de traitement;Site web;UPS;Provence-Alpes-Côte d'Azur;Toulon
CMD-11306;RET-21306;2024-03-04;2024-03-28;24;Écouteurs;Électronique;3;272.27;816.81;Changement d'avis;Échangé;Site web;DHL;Provence-Alpes-Côte d'Azur;Toulon
CMD-11307;RET-21307;2024-08-08;2024-08-23;15;Plante artificielle;Maison & Jardin;2;179.9;359.8;Mauvaise taille / couleur;Échangé;Site web;Chronopost;Bretagne;Brest
CMD-11308;RET-21308;2024-03-19;2024-04-11;23;Plante artificielle;Maison & Jardin;2;309.19;618.38;Mauvaise taille / couleur;En cours de traitement;Application mobile;Chronopost;Provence-Alpes-Côte d'Azur;Nice
CMD-11309;RET-21309;2024-09-11;2024-09-25;14;Tablette;Électronique;2;139.7;279.4;Ne correspond pas à la description;Remboursé;Marketplace;Chronopost;Nouvelle-Aquitaine;Pau
CMD-11310;RET-21310;2024-05-14;2024-06-02;19;Pantalon;Vêtements;1;15.57;15.57;Ne correspond pas à la description;Remboursé;Application mobile;Chronopost;Bretagne;Rennes
CMD-11311;RET-21311;2024-07-31;2024-08-27;27;Brosse à dents électrique;Beauté & Santé;1;74.58;74.58;Mauvaise taille / couleur;Remboursé;Marketplace;UPS;Normandie;Le Havre
CMD-11312;RET-21312;2025-02-01;2025-02-03;2;Lampe;Maison & Jardin;1;334.0;334.0;Ne correspond pas à la description;Remboursé;Téléphone;Chronopost;Bretagne;Quimper
CMD-11313;RET-21313;2024-09-27;2024-10-13;16;Écouteurs;Électronique;3;63.92;191.76;Changement d'avis;Échangé;Application mobile;Mondial Relay;Hauts-de-France;Valenciennes
CMD-11314;RET-21314;2024-07-20;2024-07-31;11;Coussin;Maison & Jardin;2;202.21;404.42;Produit défectueux;Remboursé;Site web;DHL;Bretagne;Rennes
CMD-11315;RET-21315;2025-02-13;2025-02-21;8;Plante artificielle;Maison & Jardin;2;198.7;397.4;Changement d'avis;En cours de traitement;Téléphone;Mondial Relay;Normandie;Caen
CMD-11316;RET-21316;2024-06-23;2024-07-16;23;Complément alimentaire;Beauté & Santé;1;286.53;286.53;Mauvaise taille / couleur;En cours de traitement;Site web;Colissimo;Occitanie;Montpellier
CMD-11317;RET-21317;2024-09-10;2024-10-05;25;Chaussures;Vêtements;2;37.64;75.28;Changement d'avis;En cours de traitement;Téléphone;DHL;Bretagne;Brest
CMD-11318;RET-21318;2024-04-01;2024-04-16;15;Gourde;Sport & Loisirs;2;252.05;504.1;Mauvaise taille / couleur;Remboursé;Site web;DHL;Provence-Alpes-Côte d'Azur;Marseille
CMD-11319;RET-21319;2025-01-09;2025-01-25;16;Sérum visage;Beauté & Santé;2;335.27;670.54;Changement d'avis;Remboursé;Marketplace;Chronopost;Bretagne;Brest
CMD-11320;RET-21320;2024-12-28;2025-01-17;20;Écouteurs;Électronique;3;30.59;91.77;Commande en double;Remboursé;Marketplace;UPS;Occitanie;Nîmes
CMD-11321;RET-21321;2025-02-19;2025-02-26;27;Écouteurs;Électronique;2;79.44;158.88;Produit défectueux;Échangé;Site web;DHL;Hauts-de-France;Lille
CMD-11322;RET-21322;2024-10-22;2024-11-16;25;Robe;Vêtements;3;139.89;419.67;Mauvaise taille / couleur;Remboursé;Téléphone;UPS;Nouvelle-Aquitaine;Limoges
CMD-11323;RET-21323;2024-07-17;2024-07-24;7;Parfum;Beauté & Santé;2;65.39;130.78;Délai de livraison trop long;Remboursé;Marketplace;Mondial Relay;Nouvelle-Aquitaine;Pau
CMD-11324;RET-21324;2024-10-28;2024-11-09;12;Veste;Vêtements;3;137.51;412.53;Mauvaise taille / couleur;Remboursé;Site web;Mondial Relay;Île-de-France;Versailles
CMD-11325;RET-21325;2024-03-15;2024-04-05;21;Tapis;Maison & Jardin;3;267.21;801.63;Produit défectueux;Échangé;Site web;Colissimo;Île-de-France;Versailles
CMD-11326;RET-21326;2024-04-01;2024-04-06;5;T-shirt;Vêtements;3;65.55;196.65;Commande en double;Refusé;Site web;UPS;Occitanie;Toulouse
CMD-11327;RET-21327;2024-08-20;2024-09-14;25;Chargeur;Électronique;2;195.34;390.68;Changement d'avis;Remboursé;Site web;Colissimo;Pays de la Loire;Angers
CMD-11328;RET-21328;2024-06-12;2024-06-27;15;T-shirt;Vêtements;2;87.31;174.62;Changement d'avis;Remboursé;Application mobile;Chronopost;Île-de-France;Versailles
CMD-11329;RET-21329;2024-10-29;2024-10-31;2;Tablette;Électronique;1;332.99;332.99;Ne correspond pas à la description;Remboursé;Application mobile;UPS;Nouvelle-Aquitaine;Limoges
CMD-11330;RET-21330;2024-03-07;2024-03-24;17;Plante artificielle;Maison & Jardin;1;237.68;237.68;Produit défectueux;Remboursé;Site web;Chronopost;Grand Est;Metz
CMD-11331;RET-21331;2024-12-21;2025-01-06;16;Écouteurs;Électronique;3;37.41;112.23;Livraison endommagée;Remboursé;Site web;Mondial Relay;Provence-Alpes-Côte d'Azur;Toulon
CMD-11332;RET-21332;2024-03-01;2024-03-31;30;Brosse à dents électrique;Beauté & Santé;2;199.13;398.26;Produit défectueux;Remboursé;Application mobile;DHL;Pays de la Loire;Angers
CMD-11333;RET-21333;2024-06-06;2024-06-17;11;Plante artificielle;Maison & Jardin;1;231.16;231.16;Mauvaise taille / couleur;Refusé;Application mobile;UPS;Bretagne;Rennes
CMD-11334;RET-21334;2024-06-10;2024-06-16;6;Smartphone;Électronique;2;283.58;567.16;Commande en double;Échangé;Site web;Chronopost;Occitanie;Toulouse
CMD-11335;RET-21335;2024-12-26;2025-01-22;27;Tapis;Maison & Jardin;2;28.48;56.96;Livraison endommagée;En cours de traitement;Site web;Colissimo;Occitanie;Nîmes
CMD-11336;RET-21336;2024-08-03;2024-08-04;1;Pantalon;Vêtements;2;80.16;160.32;Ne correspond pas à la description;Refusé;Application mobile;Chronopost;Grand Est;Metz
CMD-11337;RET-21337;2024-11-04;2024-11-20;16;Complément alimentaire;Beauté & Santé;2;280.3;560.6;Changement d'avis;En cours de traitement;Marketplace;Mondial Relay;Occitanie;Toulouse
CMD-11338;RET-21338;2024-03-23;2024-04-20;28;Écouteurs;Électronique;1;113.17;113.17;Mauvaise taille / couleur;Remboursé;Site web;Chronopost;Grand Est;Metz
CMD-11339;RET-21339;2025-01-22;2025-01-29;7;Résistance élastique;Sport & Loisirs;1;105.19;105.19;Commande en double;En cours de traitement;Site web;DHL;Île-de-France;Boulogne-Billancourt
CMD-11340;RET-21340;2024-10-17;2024-11-16;30;T-shirt;Vêtements;3;263.05;789.15;Produit défectueux;Remboursé;Marketplace;UPS;Île-de-France;Boulogne-Billancourt
CMD-11341;RET-21341;2024-12-19;2025-01-11;23;Brosse à dents électrique;Beauté & Santé;2;17.67;35.34;Produit défectueux;Échangé;Site web;UPS;Normandie;Caen
CMD-11342;RET-21342;2025-02-08;2025-02-21;13;Smartphone;Électronique;2;157.05;314.1;Produit défectueux;Remboursé;Marketplace;Colissimo;Bretagne;Brest
CMD-11343;RET-21343;2024-07-19;2024-08-11;23;Plante artificielle;Maison & Jardin;1;282.66;282.66;Ne correspond pas à la description;En cours de traitement;Site web;UPS;Île-de-France;Versailles
CMD-11344;RET-21344;2024-02-27;2024-03-19;21;Montre connectée;Électronique;2;200.04;400.08;Changement d'avis;Échangé;Site web;Colissimo;Bretagne;Rennes
CMD-11345;RET-21345;2024-12-29;2025-01-10;12;Sac de sport;Sport & Loisirs;3;65.72;197.16;Mauvaise taille / couleur;Remboursé;Marketplace;DHL;Provence-Alpes-Côte d'Azur;Toulon
CMD-11346;RET-21346;2024-09-22;2024-09-28;6;Parfum;Beauté & Santé;2;168.94;337.88;Produit défectueux;Échangé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Nice
CMD-11347;RET-21347;2024-09-22;2024-10-04;12;Tapis de yoga;Sport & Loisirs;3;96.09;288.27;Livraison endommagée;Échangé;Application mobile;Mondial Relay;Nouvelle-Aquitaine;Pau
CMD-11348;RET-21348;2025-02-09;2025-02-15;6;Écouteurs;Électronique;3;322.22;966.66;Ne correspond pas à la description;Échangé;Marketplace;Mondial Relay;Nouvelle-Aquitaine;Limoges
CMD-11349;RET-21349;2024-05-08;2024-06-04;27;Robe;Vêtements;1;289.97;289.97;Mauvaise taille / couleur;Remboursé;Application mobile;DHL;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11350;RET-21350;2024-12-04;2024-12-26;22;Pantalon;Vêtements;3;251.32;753.96;Produit défectueux;Échangé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Nice
CMD-11351;RET-21351;2024-09-16;2024-10-03;17;Gourde;Sport & Loisirs;3;129.39;388.17;Commande en double;Remboursé;Application mobile;UPS;Grand Est;Metz
CMD-11352;RET-21352;2024-05-16;2024-06-12;27;T-shirt;Vêtements;3;281.98;845.94;Livraison endommagée;Échangé;Site web;UPS;Bretagne;Rennes
CMD-11353;RET-21353;2024-07-31;2024-08-27;27;Chaussures;Vêtements;3;42.84;128.52;Produit défectueux;Remboursé;Site web;Colissimo;Occitanie;Toulouse
CMD-11354;RET-21354;2024-04-01;2024-04-10;9;Tapis de yoga;Sport & Loisirs;2;331.26;662.52;Changement d'avis;Remboursé;Site web;Chronopost;Grand Est;Strasbourg
CMD-11355;RET-21355;2024-07-31;2024-08-14;14;Complément alimentaire;Beauté & Santé;2;225.97;451.94;Changement d'avis;Refusé;Application mobile;DHL;Normandie;Rouen
CMD-11356;RET-21356;2024-03-13;2024-03-22;9;Sac de sport;Sport & Loisirs;3;271.73;815.19;Mauvaise taille / couleur;En cours de traitement;Téléphone;UPS;Grand Est;Metz
CMD-11357;RET-21357;2024-03-11;2024-03-24;13;Chargeur;Électronique;1;171.46;171.46;Produit défectueux;Échangé;Marketplace;Colissimo;Pays de la Loire;Nantes
CMD-11358;RET-21358;2024-10-16;2024-10-29;13;Coussin;Maison & Jardin;3;344.56;1033.68;Ne correspond pas à la description;En cours de traitement;Marketplace;Chronopost;Île-de-France;Boulogne-Billancourt
CMD-11359;RET-21359;2025-01-06;2025-01-20;14;Smartphone;Électronique;3;53.65;160.95;Mauvaise taille / couleur;Remboursé;Application mobile;Mondial Relay;Île-de-France;Versailles
CMD-11360;RET-21360;2024-09-12;2024-10-08;26;Crème hydratante;Beauté & Santé;2;209.12;418.24;Produit défectueux;Remboursé;Marketplace;Colissimo;Pays de la Loire;Angers
CMD-11361;RET-21361;2024-07-24;2024-08-13;20;Plante artificielle;Maison & Jardin;1;243.51;243.51;Mauvaise taille / couleur;Remboursé;Site web;Chronopost;Auvergne-Rhône-Alpes;Lyon
CMD-11362;RET-21362;2024-09-06;2024-09-08;2;Coussin;Maison & Jardin;1;125.62;125.62;Ne correspond pas à la description;Remboursé;Marketplace;Colissimo;Normandie;Caen
CMD-11363;RET-21363;2024-04-18;2024-04-24;6;Pantalon;Vêtements;3;342.79;1028.37;Produit défectueux;Remboursé;Marketplace;UPS;Normandie;Le Havre
CMD-11364;RET-21364;2024-03-08;2024-03-31;23;Brosse à dents électrique;Beauté & Santé;3;194.78;584.34;Produit défectueux;Remboursé;Marketplace;Colissimo;Grand Est;Reims
CMD-11365;RET-21365;2024-03-31;2024-04-03;3;Tapis;Maison & Jardin;2;146.45;292.9;Produit défectueux;Remboursé;Application mobile;Chronopost;Occitanie;Toulouse
CMD-11366;RET-21366;2024-10-12;2024-11-03;22;Brosse à dents électrique;Beauté & Santé;3;99.42;298.26;Produit défectueux;Remboursé;Application mobile;Chronopost;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11367;RET-21367;2024-06-09;2024-06-14;5;Coussin;Maison & Jardin;3;248.5;745.5;Produit défectueux;En cours de traitement;Site web;DHL;Île-de-France;Boulogne-Billancourt
CMD-11368;RET-21368;2024-12-22;2025-01-08;17;Écouteurs;Électronique;1;118.64;118.64;Commande en double;Remboursé;Application mobile;UPS;Occitanie;Montpellier
CMD-11369;RET-21369;2024-06-15;2024-06-19;4;Robe;Vêtements;3;225.35;676.05;Produit défectueux;Remboursé;Application mobile;Colissimo;Pays de la Loire;Nantes
CMD-11370;RET-21370;2024-10-28;2024-11-14;17;Montre connectée;Électronique;1;94.0;94.0;Ne correspond pas à la description;Remboursé;Site web;Colissimo;Grand Est;Metz
CMD-11371;RET-21371;2024-10-05;2024-10-07;2;Plante artificielle;Maison & Jardin;1;75.49;75.49;Mauvaise taille / couleur;En cours de traitement;Site web;Chronopost;Provence-Alpes-Côte d'Azur;Nice
CMD-11372;RET-21372;2024-10-29;2024-11-18;20;Parfum;Beauté & Santé;3;306.44;919.32;Mauvaise taille / couleur;Remboursé;Marketplace;UPS;Nouvelle-Aquitaine;Bordeaux
CMD-11373;RET-21373;2024-12-30;2024-12-31;1;Tapis de yoga;Sport & Loisirs;3;38.85;116.55;Produit défectueux;Remboursé;Site web;DHL;Nouvelle-Aquitaine;Limoges
CMD-11374;RET-21374;2024-07-31;2024-08-27;27;Complément alimentaire;Beauté & Santé;2;322.57;645.14;Mauvaise taille / couleur;En cours de traitement;Marketplace;Mondial Relay;Bretagne;Quimper
CMD-11375;RET-21375;2025-02-16;2025-02-26;18;Complément alimentaire;Beauté & Santé;3;277.18;831.54;Ne correspond pas à la description;Échangé;Téléphone;Mondial Relay;Nouvelle-Aquitaine;Pau
CMD-11376;RET-21376;2024-11-17;2024-12-07;20;Écouteurs;Électronique;3;101.19;303.57;Mauvaise taille / couleur;Remboursé;Téléphone;DHL;Hauts-de-France;Amiens
CMD-11377;RET-21377;2024-06-28;2024-07-17;19;Veste;Vêtements;2;75.23;150.46;Changement d'avis;Remboursé;Application mobile;Chronopost;Provence-Alpes-Côte d'Azur;Toulon
CMD-11378;RET-21378;2025-01-05;2025-02-03;29;Veste;Vêtements;1;243.62;243.62;Mauvaise taille / couleur;Remboursé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Toulon
CMD-11379;RET-21379;2024-11-19;2024-11-25;6;Écouteurs;Électronique;3;93.99;281.97;Livraison endommagée;Remboursé;Application mobile;UPS;Normandie;Le Havre
CMD-11380;RET-21380;2024-09-05;2024-09-13;8;Sac de sport;Sport & Loisirs;3;102.05;306.15;Mauvaise taille / couleur;Remboursé;Application mobile;DHL;Normandie;Caen
CMD-11381;RET-21381;2024-04-30;2024-05-13;13;Parfum;Beauté & Santé;1;32.63;32.63;Mauvaise taille / couleur;Refusé;Application mobile;DHL;Hauts-de-France;Amiens
CMD-11382;RET-21382;2024-11-14;2024-12-03;19;Gourde;Sport & Loisirs;2;27.34;54.68;Délai de livraison trop long;Échangé;Application mobile;UPS;Grand Est;Metz
CMD-11383;RET-21383;2024-08-05;2024-08-09;4;Pantalon;Vêtements;1;132.85;132.85;Livraison endommagée;Remboursé;Application mobile;DHL;Île-de-France;Paris
CMD-11384;RET-21384;2024-05-02;2024-05-28;26;Chargeur;Électronique;1;23.58;23.58;Produit défectueux;Remboursé;Application mobile;DHL;Normandie;Rouen
CMD-11385;RET-21385;2024-07-21;2024-08-04;14;Pantalon;Vêtements;1;220.23;220.23;Livraison endommagée;Remboursé;Site web;Colissimo;Normandie;Caen
CMD-11386;RET-21386;2024-12-06;2024-12-25;19;Coussin;Maison & Jardin;1;283.94;283.94;Mauvaise taille / couleur;Remboursé;Site web;Mondial Relay;Grand Est;Strasbourg
CMD-11387;RET-21387;2025-01-06;2025-01-15;9;Tapis de yoga;Sport & Loisirs;1;93.71;93.71;Ne correspond pas à la description;Échangé;Marketplace;Chronopost;Grand Est;Strasbourg
CMD-11388;RET-21388;2024-07-19;2024-07-23;4;Tablette;Électronique;3;114.89;344.67;Livraison endommagée;Remboursé;Site web;Colissimo;Normandie;Le Havre
CMD-11389;RET-21389;2024-09-23;2024-10-16;23;Sac de sport;Sport & Loisirs;1;261.32;261.32;Commande en double;Remboursé;Marketplace;Chronopost;Grand Est;Metz
CMD-11390;RET-21390;2025-02-05;2025-02-21;16;Casque vélo;Sport & Loisirs;2;119.51;239.02;Changement d'avis;En cours de traitement;Application mobile;DHL;Bretagne;Quimper
CMD-11391;RET-21391;2024-05-10;2024-06-02;23;Montre connectée;Électronique;3;242.31;726.93;Ne correspond pas à la description;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Pau
CMD-11392;RET-21392;2024-07-24;2024-08-22;29;Robe;Vêtements;3;308.43;925.29;Livraison endommagée;Remboursé;Application mobile;UPS;Île-de-France;Versailles
CMD-11393;RET-21393;2025-02-26;2025-02-26;26;Chargeur;Électronique;3;127.36;382.08;Mauvaise taille / couleur;Échangé;Téléphone;Colissimo;Grand Est;Strasbourg
CMD-11394;RET-21394;2024-10-07;2024-10-16;9;Coussin;Maison & Jardin;2;134.64;269.28;Produit défectueux;Remboursé;Application mobile;Mondial Relay;Hauts-de-France;Amiens
CMD-11395;RET-21395;2024-12-29;2025-01-15;17;T-shirt;Vêtements;2;133.95;267.9;Changement d'avis;Remboursé;Application mobile;Mondial Relay;Occitanie;Toulouse
CMD-11396;RET-21396;2024-03-23;2024-04-01;9;Montre connectée;Électronique;2;164.05;328.1;Livraison endommagée;Remboursé;Téléphone;Chronopost;Hauts-de-France;Lille
CMD-11397;RET-21397;2024-09-23;2024-10-03;10;Chaussures;Vêtements;1;88.82;88.82;Produit défectueux;Échangé;Marketplace;Chronopost;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11398;RET-21398;2024-07-23;2024-08-10;18;Sac de sport;Sport & Loisirs;1;90.32;90.32;Changement d'avis;Remboursé;Site web;Chronopost;Occitanie;Nîmes
CMD-11399;RET-21399;2024-11-26;2024-11-30;4;Casque vélo;Sport & Loisirs;2;255.89;511.78;Livraison endommagée;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Limoges
CMD-11400;RET-21400;2024-07-15;2024-08-01;17;Montre connectée;Électronique;3;314.24;942.72;Produit défectueux;Remboursé;Marketplace;Chronopost;Grand Est;Strasbourg
CMD-11401;RET-21401;2025-01-03;2025-01-30;27;Cadre photo;Maison & Jardin;2;167.22;334.44;Changement d'avis;Échangé;Site web;Mondial Relay;Bretagne;Rennes
CMD-11402;RET-21402;2024-03-19;2024-03-22;3;Gourde;Sport & Loisirs;1;107.65;107.65;Changement d'avis;Remboursé;Application mobile;UPS;Pays de la Loire;Angers
CMD-11403;RET-21403;2024-11-21;2024-12-06;15;Brosse à dents électrique;Beauté & Santé;3;206.34;619.02;Mauvaise taille / couleur;Remboursé;Application mobile;UPS;Grand Est;Reims
CMD-11404;RET-21404;2024-05-01;2024-05-27;26;Tablette;Électronique;1;213.93;213.93;Produit défectueux;En cours de traitement;Site web;DHL;Provence-Alpes-Côte d'Azur;Nice
CMD-11405;RET-21405;2024-09-05;2024-09-06;1;Plante artificielle;Maison & Jardin;1;265.11;265.11;Commande en double;En cours de traitement;Site web;Mondial Relay;Occitanie;Montpellier
CMD-11406;RET-21406;2024-05-08;2024-05-29;21;Plante artificielle;Maison & Jardin;1;58.39;58.39;Ne correspond pas à la description;Remboursé;Marketplace;DHL;Occitanie;Montpellier
CMD-11407;RET-21407;2024-06-10;2024-06-25;15;Robe;Vêtements;1;93.42;93.42;Livraison endommagée;Remboursé;Site web;UPS;Nouvelle-Aquitaine;Limoges
CMD-11408;RET-21408;2024-09-11;2024-10-10;29;Tapis de yoga;Sport & Loisirs;3;109.94;329.82;Mauvaise taille / couleur;Refusé;Marketplace;UPS;Pays de la Loire;Le Mans
CMD-11409;RET-21409;2024-04-01;2024-04-13;12;Coussin;Maison & Jardin;2;323.47;646.94;Délai de livraison trop long;Remboursé;Marketplace;DHL;Nouvelle-Aquitaine;Bordeaux
